"LOCATION","Country","VAR","Variable ","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,43.059,,
"DNK","Denmark","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,43.066,,
"DNK","Denmark","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,43.059,,
"DNK","Denmark","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,43.26,,
"DNK","Denmark","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,43.418,,
"DNK","Denmark","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,43.26,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,29.332,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,29.067,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,29.126,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,29.067,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,30.399,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,29.906,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,30.399,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,31.16,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,32.96,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,31.16,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,31.623,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,31.363,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,31.623,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,32.183,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,31.476,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,32.183,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,31.53,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,31.689,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,31.53,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,31.154,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,31.092,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,31.154,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,31.045,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,31.063,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,31.045,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,31.489,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,31.008,,
"FIN","Finland","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,31.489,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,30.545,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,32.662,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,31.536,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,32.662,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,34.803,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,33.891,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,34.803,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,36.537,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,35.69,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,36.537,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,37.799,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,37.163,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,37.799,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,39.171,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,38.501,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,39.171,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,40.354,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,39.626,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,40.354,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,41.42,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,40.895,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,41.42,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,42.884,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,41.981,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,42.884,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,43.249,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,42.746,,
"FRA","France","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,43.249,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,31.034,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,32.587,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,31.897,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,32.587,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,33.917,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,33.244,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,33.917,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,34.728,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,34.524,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,34.728,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,35.493,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,35.218,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,35.493,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,36.517,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,36.099,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,36.517,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,37.592,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,37.173,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,37.592,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,38.698,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,38.411,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,38.698,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,40.205,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,39.502,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,40.205,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,41.196,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,40.683,,
"DEU","Germany","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,41.196,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,17.256,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,20.255,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,18.953,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,20.255,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,22.191,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,21.144,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,22.191,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,24.35,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,23.056,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,24.35,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,26.568,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,25.324,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,26.568,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,28.975,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,27.602,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,28.975,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,31.781,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,30.573,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,31.781,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,33.563,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,32.541,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,33.563,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,35.291,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,34.214,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,35.291,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,36.957,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,36.122,,
"GRC","Greece","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,36.957,,
"HUN","Hungary","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,18.76,,
"HUN","Hungary","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,20.578,,
